"filename", "language", "SCSS", "JSON", "vue", "JSON with Comments", "JavaScript", "XML", "Markdown", "HTML", "CSS", "comment", "blank", "total"
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\index-bar\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\info\index.js", "JavaScript", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\info\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\loading\index.js", "JavaScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\loading\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\mixins\basic.js", "JavaScript", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 1, 34
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\mixins\button.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 18
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\mixins\link.js", "JavaScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 21
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\mixins\open-type.js", "JavaScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\mixins\page-scroll.js", "JavaScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 1, 33
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\mixins\touch.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 1, 38
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\mixins\transition.js", "JavaScript", 0, 0, 0, 0, 120, 0, 0, 0, 0, 2, 1, 123
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\nav-bar\index.js", "JavaScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 1, 66
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\nav-bar\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\notice-bar\index.js", "JavaScript", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 1, 135
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\notice-bar\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\notify\index.js", "JavaScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 1, 65
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\notify\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\notify\notify.js", "JavaScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 1, 58
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\overlay\index.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 1, 25
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\overlay\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\panel\index.js", "JavaScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\panel\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\picker-column\index.js", "JavaScript", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 122
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\picker-column\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\picker-column\index.wxs", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\picker\index-isSimple.wxs", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\picker\index.js", "JavaScript", 0, 0, 0, 0, 148, 0, 0, 0, 0, 11, 1, 160
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\picker\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\picker\shared.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\popup\index.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 1, 84
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\popup\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\progress\index.js", "JavaScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 30
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\progress\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\progress\index.wxs", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\radio-group\index.js", "JavaScript", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 40
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\radio-group\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\radio\index.js", "JavaScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\radio\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\rate\index.js", "JavaScript", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 1, 95
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\rate\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\row\index.js", "JavaScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 44
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\row\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\search\index.js", "JavaScript", 0, 0, 0, 0, 72, 0, 0, 0, 0, 4, 1, 77
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\search\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\sidebar-item\index.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 1, 38
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\sidebar-item\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\sidebar\index.js", "JavaScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 44
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\sidebar\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\skeleton\index.js", "JavaScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 1, 49
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\skeleton\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\slider\index.js", "JavaScript", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 1, 106
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\slider\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\stepper\index.js", "JavaScript", 0, 0, 0, 0, 192, 0, 0, 0, 0, 7, 1, 200
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\stepper\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\steps\index-status.wxs", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 13
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\steps\index.js", "JavaScript", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 1, 36
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\steps\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\sticky\index.js", "JavaScript", 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 1, 108
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\sticky\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\sticky\index.wxs", "XML", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 10, 38
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\submit-bar\index.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 1, 62
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\submit-bar\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\swipe-cell\index.js", "JavaScript", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 1, 135
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\swipe-cell\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\switch\index.js", "JavaScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 1, 54
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\switch\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tab\index.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 1, 62
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tab\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tabbar-item\index.js", "JavaScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tabbar-item\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tabbar\index.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 1, 64
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tabbar\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tabs\index.js", "JavaScript", 0, 0, 0, 0, 277, 0, 0, 0, 0, 3, 1, 281
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tabs\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tabs\index.wxs", "XML", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 13, 79
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tag\index.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tag\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\toast\index.js", "JavaScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 1, 32
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\toast\index.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\toast\toast.js", "JavaScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 82
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\transition\index.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\transition\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tree-select\index.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 5, 1, 67
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tree-select\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\tree-select\index.wxs", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 13
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\uploader\index.js", "JavaScript", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 1, 153
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\uploader\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\uploader\shared.js", "JavaScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 2, 1, 33
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\uploader\utils.js", "JavaScript", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 1, 71
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\wxs\add-unit.wxs", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 4, 15
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\wxs\array.wxs", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\wxs\bem.wxs", "XML", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 6, 39
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\wxs\memoize.wxs", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 10, 55
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\wxs\object.wxs", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 14
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\build\mp-weixin\wxcomponents\vant\wxs\utils.wxs", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\.automator\mp-weixin\.automator.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\app.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\app.json", "JSON", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\common\main.js", "JavaScript", 0, 0, 0, 0, 115, 0, 0, 0, 0, 38, 31, 184
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\common\runtime.js", "JavaScript", 0, 0, 0, 0, 232, 0, 0, 0, 0, 39, 2, 273
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\common\vendor.js", "JavaScript", 0, 0, 0, 0, 22657, 0, 0, 0, 0, 1878, 1178, 25713
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\components\searchBar\searchBar.js", "JavaScript", 0, 0, 0, 0, 129, 0, 0, 0, 0, 43, 41, 213
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\components\searchBar\searchBar.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\components\uni-section\uni-section.js", "JavaScript", 0, 0, 0, 0, 129, 0, 0, 0, 0, 53, 40, 222
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\components\uni-section\uni-section.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\node-modules\@dcloudio\uni-cli-shared\components\unicloud-db.js", "JavaScript", 0, 0, 0, 0, 622, 0, 0, 0, 0, 39, 34, 695
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\node-modules\@dcloudio\uni-cli-shared\components\unicloud-db.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\detail\detail.js", "JavaScript", 0, 0, 0, 0, 147, 0, 0, 0, 0, 69, 43, 259
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\detail\detail.json", "JSON", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\searchPage\searchPage.js", "JavaScript", 0, 0, 0, 0, 190, 0, 0, 0, 0, 57, 43, 290
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\searchPage\searchPage.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar-3-detial\tabbar-3-qa\tabbar-3-qa.js", "JavaScript", 0, 0, 0, 0, 104, 0, 0, 0, 0, 42, 44, 190
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar-3-detial\tabbar-3-qa\tabbar-3-qa.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar-3-detial\tabbar-3-release\tabbar-3-release.js", "JavaScript", 0, 0, 0, 0, 108, 0, 0, 0, 0, 42, 44, 194
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar-3-detial\tabbar-3-release\tabbar-3-release.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar-3-detial\tabbar-3-video\tabbar-3-video.js", "JavaScript", 0, 0, 0, 0, 108, 0, 0, 0, 0, 42, 44, 194
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar-3-detial\tabbar-3-video\tabbar-3-video.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\goods\goods-unicloud-db-default.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\goods\goods-unicloud-db-default.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\goods\goods.js", "JavaScript", 0, 0, 0, 0, 212, 0, 0, 0, 0, 122, 45, 379
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\goods\goods.json", "JSON", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\my\my.js", "JavaScript", 0, 0, 0, 0, 92, 0, 0, 0, 0, 36, 36, 164
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\my\my.json", "JSON", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\publish\publish.js", "JavaScript", 0, 0, 0, 0, 258, 0, 0, 0, 0, 76, 43, 377
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\publish\publish.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\tabbar-4\tabbar-4.js", "JavaScript", 0, 0, 0, 0, 108, 0, 0, 0, 0, 42, 44, 194
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\tabbar-4\tabbar-4.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\testPage\testPage.js", "JavaScript", 0, 0, 0, 0, 142, 0, 0, 0, 0, 33, 36, 211
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\tabbar\testPage\testPage.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\test\showData\showData.js", "JavaScript", 0, 0, 0, 0, 156, 0, 0, 0, 0, 40, 36, 232
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\pages\test\showData\showData.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\project.config.json", "JSON", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
